Average m/z,Average rt,Average sn,Sample-T0,Sample-15min,Sample-30min,Sample-1h,Sample-2.5h,Sample-4h,Sample-6h
151.03487,4.758,18.18779,1914164.733,2123043.467,1391095.567,2044997.3,1237161.5,1211075.267,339982.1867
151.03502,5.294,20.29936,1402401.767,2141551.5,2106367.167,2052700.333,1858133.767,1499932.3,1520070.367
151.0354,4.276,9.601812,510828.04,661361.7333,662504.6,0,646933.7683,0,1133567.147
151.03555,3.486,566.7726,137660.9867,0,631238.8333,0,0,414585.4,60449.03333
151.03557,5.932,6.6237226,833765.3433,2140817.233,2101965.2,2063889.5,1355398.507,1205142.033,586850.8667
151.03569,6.425,7.6671247,0,0,24056.70333,1296329.467,108633.6667,584710.8333,0
151.03577,22.06,2002.6487,203749.5333,31634.20667,0,21423.53267,0,0,180402.2
151.0372,7.248,5.2128,0,0,0,0,36171.47333,514418.4,117291.3533
151.03835,10.92,2.499,0,0,0,0,43081.95,321690.5833,0
151.03946,21.009,1435.6628,331939.8733,253257.2033,274818.64,235813.0733,245252.6267,159370.9533,235140.8167
152.06851,7.35,2784.579,0,172725.4533,411195.9633,628332.5967,863124.5333,630078.55,804948.6667
152.12648,2.788,5.271345,144176.1033,242807.1367,177207.11,155079.3683,173487.21,124833.887,182333.0117
152.12668,3.59,4.590423,212745.8233,301273.4667,146354.76,152091.3757,89452.47,165507.02,114154.0433
152.1282,3.235,4.915,162475.99,0,0,0,81511.81333,0,0
152.97728,0.801,232.70726,0,97911.66667,400210.91,362623.22,315477.8833,188762.0267,310482.6667
152.9774,1.488,4.8976436,339970.8867,533311.44,458226.52,617151.49,508918.48,612762.6867,392329.1
152.97758,2.943,3.7946842,41007.29633,23520.68567,46735.18433,244384.6,295439.7067,112849.6733,258253.01
152.97766,21.564,3.1953635,22262.86,75610.198,63205.35033,54903.94667,0,148956.8533,107086.2667
152.97775,2.215,7.3511105,542481.7533,502894.4933,349990.5167,365887.4633,333467.3167,596157.6367,418459.77
152.97885,0.197,2.6523747,139039.1367,85141.53,14991.32333,38728.91333,62501.79667,100736.7567,68476.86667
152.97899,22.164,3.3667648,141976.318,87570.58,53161.42667,131170.99,61738.96667,0,62214.99833
152.97972,3.878,3.0720766,73249.22667,7891.241667,56192.63167,112527.3667,206126.5833,72464.92667,98068.69467
153.0296,5.428,402.68668,51422.29833,136663.6733,57262.99833,102155.65,55799.00067,55795.30667,51528.651
153.03175,6.701,2.9348571,160120.2593,0,44231.327,37901.28,0,27888.02467,23369.86333
153.03297,10.598,3.4473999,298809.45,95668.52667,238823.82,64983.8,119687.648,71214.27267,84880.87833
153.03326,9.552,3.2119596,174748.2407,81635.43667,44067.85667,184227.4033,102410.762,67999.28033,69247.28533
153.03372,8.657,2.9034786,98531.85,115674.6153,19900.04867,67982.34167,27196.56133,48329.425,58520.14567
153.03384,12.01,2.991087,40279.81467,87471.89667,235034.15,66044.45333,74256.65333,60403.494,96223.38433
153.03423,11.252,3.5568826,29321.02667,74871.04333,232874.1,66222.15,81658.21667,70717.20667,79998.20667
154.96817,21.601,3.5706077,76410.55633,46012.46,100605.0967,120245.379,63449.58267,115240.558,89673.32167
155.01894,21.004,350.92294,96585.21333,85660.41733,83204.485,101283.47,74087.48,75950.44533,94178.63067
155.02664,10.277,2.7504783,42687.951,192196.9,55387.78667,51210.318,23289.14067,29329.07033,22713.43933
155.02708,9.618,3.257368,37595.35133,160595.4473,46692.04533,30046.548,21208.01433,15460.54233,29398.11067
155.02876,11.178,266.6342,103949.3767,121009.535,27177.85433,61282.36267,60359.185,13457.15533,14630.282
157.07994,18.583,2.3576667,295012.1467,0,0,0,196620.0333,0,0
157.07999,17.838,3.6986,49782.81667,0,0,0,172174.97,0,0
157.08022,16.94,7.916,130295.26,0,0,0,260620.1467,0,1500405
157.08025,19.497,6.6646667,1367129.667,1470241.667,2039890.833,0,0,0,1670648.2
157.08105,20.021,3.6528,1655644.4,1482564.5,3834849.333,3639785.833,0,1691886.667,1735946.167
157.08151,16.324,7.303,304366.48,0,2062311.667,0,0,1564480.667,1563492
157.08209,3.198,21.634413,5061311.333,6846702.5,7237239.5,7347173.667,5760756.333,7327240,6480475
157.0822,3.936,178.18867,5154817.833,5844863.167,5736468.6,6645222.5,5390642,6330351.667,5990624
157.08263,3.721,7.2228575,1635839.667,0,2532085.833,0,2724423.25,2795289.167,0
157.08333,2.337,1668.1263,0,1930455.56,0,0,0,0,0
157.08464,20.894,2921.4812,189904.0667,0,53605.31833,28174.477,178766.3667,17900.16133,0
157.086,13.4,3.211,521702.3,0,0,0,0,0,0
157.086,5.69,13.887,0,0,0,0,845961.6,0,0
157.0864,11.37,2.665,171540.4,0,0,0,0,0,0
157.08653,6.337,3.1525002,308354.8667,31525.23,64023.99,0,1146309.8,0,72886.79333
157.08662,5.228,4.912,758215.3733,38196.30667,0,0,867192.9333,0,0
157.08725,6.996,1365.3756,850289.3733,59294.58867,35404.58,14571.38533,0,0,0
158.0029,1.541,7.229242,15688174,13414780.33,12740017.67,12836315,9645990.333,8113797.167,8361567
158.00302,2.113,6.8417335,9723628.333,4105532,0,11290132.33,10155137,0,9046406
158.00302,0.849,40.975002,16207288.67,11444129.83,12714138.33,12499659.67,7603816,10470562,6716827.667
158.00566,0.307,3.2046669,0,0,0,0,0,276490.6467,0
158.00587,21.881,717.23535,0,0,0,3182497.927,1328638.5,747555.1667,0
158.00615,22.315,2503.518,0,109069.5333,0,0,0,0,0
158.00616,5.727,2.463,0,0,0,0,135315.7167,0,90700.35333
158.00638,7.912,3.3455,59120.31333,0,0,0,687302.7033,0,0
158.00671,6.278,1002.30164,135036.8433,0,0,0,39013.22,0,0
158.00711,5.042,1251.655,0,0,0,14246.629,151159.48,0,0
158.00713,9.38,2.0882502,134514.22,0,0,0,123831.8733,5987.186333,0
158.00717,21.023,1554.8699,998490.4167,518538.1433,518753.28,403276.4933,427507.2233,393955.1067,361592.58
158.08128,2.729,2.2888966,248483.4267,213624.8417,257429.2067,271002.5267,405520.1633,287817.7233,480306.5433
158.08183,4.176,2.66635,28306.12,154539.9277,41298.48333,110720.5833,28932.67333,165822.0013,39440.25167
158.08334,3.589,3.4655864,148247.8117,245575.4533,180468.74,319492.6467,266092.93,180704.5623,439503.7967
158.0838,10.955,4.636166,19337.09333,30100.69333,200011.2433,72747.66,0,0,0
158.08691,19.945,3.4152632,29696.17067,43393.25167,139250.82,333449.1633,127562.5267,224355.3133,310115.0333
158.08693,16.579,3.2773685,69326.91333,92733.545,147677.8633,66275.89667,82601.3,68975.77867,79151.64
158.08723,19.458,6.1473002,52305.18767,131251.2487,189148.1867,252614.9833,202324.348,305815.3767,212751.6267
158.08742,15.701,3.8519287,148161.1367,4851.816667,155892.4697,0,126897.4267,184552.3723,35263.685
158.15224,7.742,37.734688,1270927.267,1220883.767,1265881.467,1190936.5,1242202.067,863294.9,1104206.05
158.9585,21.33,1789.043,208781.32,315818.3253,316756.9133,425471.62,368346.42,343795.4367,361252.46
158.9611,22.001,4.464714,90421.824,327621.4567,296250.19,294250.0333,102002.6267,136676.242,54405.51333
158.96387,0.624,5000,0,71482.17333,102518.6103,72438.62333,21824.94333,105826.1683,109249.7833
158.99461,16.881,2.6915715,0,0,0,0,224241.8133,47626.58167,0
158.99464,17.615,2.72,150186.8733,0,0,0,0,8740.974,0
158.99467,19.662,3.0663333,291263.48,0,0,0,178847.8467,9852.519667,0
158.99475,18.42,3.257,130186.4467,0,0,0,0,13721.37,0
158.99496,19.058,3.0537999,80003.2,0,0,0,246114.975,14344.21733,0
158.99533,16.086,3.3044002,164434.6467,0,675297.2333,0,27487.57333,37161.335,67069.55333
158.99551,21.396,10.840898,848029.4,1020314.987,695511.3467,777426.9333,731203.7333,540598.95,749559.32
158.99568,15.242,5.2833076,143581.96,669002.0533,734750.4,0,0,0,359275.1667
158.99704,14.654,13.441,0,376662.1667,753597.3,0,0,0,769245.1667
158.99728,20.78,16.133818,802985.8533,1790132.667,1869547.133,1810117,1764865.667,1178384.567,1526840.517
158.99803,13.783,11.371749,1178666.333,1203029.167,1197793.333,856933.7,1231204.5,611599.8333,798710.6667
158.99864,13.187,11.2635,72639.17667,1209371.367,1201494.033,427773.5,829368.2,1220678.433,565955.3
158.99937,12.498,5.9878464,723284.8333,0,0,818256.3,90912.07333,783502.1,0
159.00055,11.743,5.85,350021.3,0,0,0,86601.9,744376.2,0
159.00081,11.215,5.0612307,551235.6033,26945.12,81814.11333,390220.5,352273.0667,352191.3333,457644.1067
159.00204,10.056,4.1119003,22531.19333,353616.23,310091.4433,135963.4267,867337.3867,23759.16133,408254.5533
159.00255,9.377,3.563214,76840.27667,88240.79,99555.75,144313.098,103193.1,0,373787.0733
159.0026,8.533,2.8073888,39387.19667,10844.991,80178.10333,19039.22667,201330.06,106312.602,134878.32
159.00404,22.179,3.2342966,204489.9213,364379.27,103053.6067,192223.55,189482.3483,162179.8433,131060.4
159.00589,1.142,3.3651428,452629.16,177821.91,229599.61,115315.7767,124940.985,71040.29767,96223.30667
159.00635,0.229,360.92026,216863.5633,257891.0767,212675.6033,152171.655,155220.7267,127469.8933,72946.54
159.00809,2.091,2.4515653,243466.4003,37407.59333,12459.22933,138251.4167,43067.29967,67195.95267,32401.577
159.15659,7.735,4485.208,116529.3563,113395.6767,118499.68,120598.9973,105443.6917,105914.8933,101041.6783
159.98189,19.969,198.15536,155836.9807,194708.9233,168192.3567,202461.0067,275598.3967,254826.5533,335349.7833
159.98232,19.269,20.523201,171619.0317,256464.0133,126507.3133,390637.92,325615.1433,454839.0433,227470.4267
159.9834,18.733,230.69609,214824.9867,43530.77067,87387.05,146647.7467,485461.0167,19000.806,506964.02
159.98395,20.803,440.56824,136893.32,39827.16967,71229.53833,20570.91667,31610.719,166345.878,59809.71133
160.03004,10.971,2.6845334,232764.1517,19229.31167,38898.92133,0,48188.29,5781.063333,36204.694
160.03021,10.477,2.7832222,169598.1567,51706.33867,28114.79967,53187.96533,123312.0583,98388.33333,24622.788
160.03098,8.712,3.5946,0,0,197154.1867,0,166508.75,23992.87667,33040.841
160.03152,9.558,3.4452004,102547.04,273093.55,339547.0733,33877.806,98913.715,79688.59833,107637.9893
160.0318,8.086,3.5591114,112606.905,265417.27,0,0,0,0,128042.2067
160.03192,6.025,912.18024,0,178010.6467,0,269675.0667,30560.14,53257.11,0
160.03229,7.119,3.3566668,79888.85,0,214911.02,245310.1,0,0,51444.61
160.03271,6.74,4.86825,0,0,0,258797.5833,0,0,0
160.03488,3.709,14.830966,559676.1867,1051857.833,1034820.667,1040103.12,493629.1833,592058.06,515312.3133
160.03561,2.962,4.0706115,43203.46333,291434.02,332249.4167,331585.3333,344665.4667,244061.8533,767889.33
160.03561,4.395,8.228499,851159.72,1073061.183,1022683.18,777726.89,371133.3767,646432.46,225285.2833
160.03664,2.265,3.0949335,44810.33533,0,0,154352.04,0,385219.0733,382163.33
160.0371,5.216,3.2654376,34531.98333,0,53792.68667,236133.6467,49672.85333,458941.7067,57207.042
160.03731,0.8,4.8384285,91387.39,238286.8933,126603.0533,0,56284.165,0,30142.00533
161.01083,0.187,2.5545714,129379.4,156940.28,61959.23333,54472.041,186682.1833,80024.57733,79987.23
161.01126,1.182,8.509929,405658.8867,145656.12,316732.1033,339653,361896.51,479393.23,469244.2767
161.01178,22.01,3.9024003,105289.58,120394.3483,94119.15633,66315.64433,123592.2467,95020.92,143928.6133
161.01216,1.927,5.390179,441425.8133,173224.4833,547598.2667,552063.68,428159.4667,612998.5833,616260.1733
161.01326,2.293,5.574592,315853.05,182487.9467,322895.81,452651.4367,438440.1667,563059.1933,648010.65
161.01588,3.012,5.1531854,124823.724,177283.8433,361707.4367,170014.49,297040.8167,191017.0767,322214.5433
161.01727,4.518,3.470222,100351.181,98411.708,256009.05,132186.7057,152188.5147,178668.86,95087.19167
161.01834,5.251,5.1893177,0,101710.865,169162.85,207227.5613,229205.8487,230540.89,66494.02
161.01872,3.787,3.7024999,107517.9233,22976.84667,117391.25,123168.72,74020.225,141016.5933,168168.3867
161.019,6.762,5.8418097,79032.87,107400.6267,241242.5433,101378.9917,351908.8633,27772.47,134970.98
161.01993,8.589,7.1369605,233024.6733,252388.15,179360.44,140197.42,187093.18,215231.673,95519.82167
161.02011,8.058,9.6988,175278.6867,0,268228.1467,168324.7067,153595.6333,0,0
161.02028,5.888,5.291809,152274.14,141311.1527,55519.01667,59850.11,125704.3233,27100.06133,173235.4167
161.02072,9.463,5.9955554,290786.6833,265846.108,48540.21333,29202.61333,52136.62667,115440.0967,78960.655
161.02081,7.683,5.333048,62108.47233,32881.00767,306073.6233,249704.49,234022.9087,351795.9533,144267.5367
161.02187,10.538,4.4289165,18945.85267,121435.5727,45719.56667,48771.93067,0,5115.945667,38213.15667
161.09477,3.033,2.1438928,123836.065,43662.64867,119192.1367,57551.46433,38720.17467,28667.333,33484.282
163.11514,20.096,2.617182,33857.45133,113535.594,61050.345,82111.38367,30646.947,30303.725,34347.01433
163.12988,5.31,400.32123,449177.24,395233.1367,398485.96,330926.9967,395659.3967,378420.2567,410140.7067
163.133,5.403,228.94058,375315.9733,121880.6267,255505.2,153591.4333,400739.5533,414514.59,339603.8333
163.97636,13.93,4288.8667,0,0,0,129057.4,0,74082.36,0
163.97784,21.603,2573.7979,0,0,430127.0667,56320.43333,423503.2667,0,28927.74467
165.04926,7.647,4.972231,68049.10733,344322.3033,165205.032,563241.0733,277453.1073,188207.98,128377.2643
165.04997,6.973,6.5356245,32107.52867,208058.9,13977.302,471755.0567,372732.73,187310.6333,219205.89
165.05,8.5,5.524842,279831.5267,346964.91,164927.1967,483211.1567,0,134954.75,42363.30867
165.05023,5.13,3.91212,482663.1333,382161.416,390362.55,201683.4833,72732.63133,178613.1667,80775.18
165.05095,6.505,8.665078,500110.2133,436096.7733,524772.1667,425470.8333,610358.4833,463425.6433,467621.96
165.051,5.865,6.848926,667282,416755.3,554162.3233,428307.0433,291950.27,456994.54,486132.6167
165.0511,9.288,4.3047504,13444.89333,251617.1633,46048.88667,354907.8733,8052.274667,331428.9813,162607.1013
165.05347,10.176,3.3833334,44267.557,7456.205,67620.48,85844.882,81455.46,219855.999,32822.951
165.05435,11.023,3.2966664,26545.354,94252.61467,0,0,13192.78267,152971.7,60360.48167
165.0546,21.043,2082.254,171666.8933,134059.84,123075.7367,142537.7567,144255.18,113701.5447,132434.9
166.06555,6.777,3642.0193,128801.9033,107733.5567,107167.39,110766.3867,70785.14967,50516.05733,38004.57433
166.95738,1.223,3.08325,139247.8467,86406.27667,79068.01833,203588.0933,67632.19533,214278.1417,84667.501
166.95781,0.196,419.53702,153773.235,129444.97,146880.0813,26807.062,84104.54833,81719.57,73099.03333
166.95784,1.927,2.8032274,108464.1633,19874.45433,85399.117,247236.6233,57210.49867,39692.00267,39529.05367
167.00015,20.76,3.6190007,524851.2067,418279.54,261353.13,149075.3833,269411.2353,152566.6933,143777.6117
167.00253,17.997,2.541762,141690.1787,57971.836,57052.18533,62897.04,49076.63467,48130.15467,39579.80867
167.00815,21.797,2.5580003,28386.76167,74800.39867,227317.9633,164355.6167,122008.55,94078.73667,157680.5033
167.00945,21.244,2.3041666,0,34778.165,194579.4667,642114.4667,0,388816.2333,258842.3
167.01083,0.243,3.1228669,368942.1167,373039.3667,362661.45,0,64404.31333,0,47337.75667
167.01118,1.342,5.455945,528242.2667,156844.0833,481538.7333,322463.4667,324151.13,560874.1453,95620.14667
167.01149,6.312,4.277941,974475,902627.8,317530.7333,399240.8333,237993.0667,444759.1,545442.4
167.01215,5.095,7.936437,727380.2333,1314303.6,1156105.8,753087.7333,629633.1333,284703.4167,695827.78
167.0123,5.693,9.714333,778516.72,1262610.667,896260.6667,1007801.767,359854.7333,155492.0667,854254.05
167.01266,7.283,3.3899002,185184.49,452375.2833,433219.3967,492363.5167,354561.4767,842564.45,429614.6033
167.01341,0.788,14.362751,1353351.967,315201.7577,0,194779.1467,0,0,130281.1667
167.01366,4.455,6.3732495,465586,374755.0333,399577.6667,570720.1,0,213617.6467,254642.05
167.01393,8.272,9.466471,433949.9667,1304039.9,404402.7,638070.9667,682596.3,354925.3333,0
167.0153,3.726,5.5504003,78594.33333,0,0,0,0,0,318745.5333
167.01537,9.859,6.6633325,0,36505.375,391978,712505.1667,0,563307.2,357929.3433
167.01575,10.605,4.0521665,0,0,0,0,255183.6,314973.5,121589.6467
167.01622,8.844,5.944144,0,424160.1333,0,390475.8,104980.7333,0,279355.5667
167.01625,10.975,2.9575,0,0,0,0,113496.48,254796.0833,0
167.01637,13.348,457.58786,219911.92,0,22502.25,0,258881.3,145265.78,156189.4433
167.01723,2.376,2.8578823,625341.5133,150158.69,93395.72,157021.3233,397410.2667,425819.9933,296238.8
167.01746,12.379,3.3984828,350868.6133,157336.3033,169362.27,229678.7667,395633.8767,117432.5667,190407.7733
167.01749,2.922,3.7516515,45322.14667,67857.22333,117540.93,50788.784,30921.746,214163.39,84771.93
167.01779,11.543,3.6789045,165694.6867,117566.8967,98493.44833,350263.3553,101465.75,207795.735,246950.0667
167.06874,6.62,373.5571,291693.05,148815.3007,97739.57533,140703.19,0,39620.44667,32241.71367
167.07043,6.848,282.7679,353115.0767,279798.39,344779.2567,152222.4133,175762.5133,76423.24333,97907.61433
167.99524,5.698,3961.094,90959.602,77802.62533,39464.849,56435.76967,88787.52833,57640.22633,253160.6833
168.0794,6.831,5000,378657.6167,342686.32,296119.05,266191.44,148944.8833,104823.95,85523.85333
168.98184,19.258,10.839501,8322502.833,5415304.667,5502058.333,5620136,7806700.333,7483010.167,7453370.167
168.98192,19.727,20.677427,8468832.333,8291599.167,8532561.333,8801529.333,6886571.167,7649203.333,7778704.667
168.9822,20.322,5.748724,5091739,4828230.167,4935381.333,5094006.333,4165497.933,4282058.833,4778310.833
168.98256,18.65,5.4056664,0,0,0,0,0,2237159.667,0
168.98378,18.132,3.2982001,0,0,0,0,0,464795.1667,0
168.9848,21.08,4.9110003,0,0,0,0,872254.6,0,0
168.9853,21.411,5.202223,643620.5333,0,32388.26333,0,1669353.333,512784.6333,749735.1667
168.98586,10.029,5.9418573,819836.0167,34336.05667,0,0,467866.6667,449196.9333,35170.01667
168.98589,8.691,3.69525,149387.28,0,92528.10667,0,118798.5733,458918.2667,507250.6267
168.98611,9.423,6.3536,283709.53,0,51837.54,0,960329.1333,0,24731.25533
168.98631,10.74,2.9525,504868.4833,99984.29167,66381.534,0,88740.92667,0,0
168.98674,7.783,2.9727142,327150.2333,55260.75667,0,0,208022.8133,0,0
169.08414,6.86,252.27327,150426.82,199165.79,190064.8633,85629.056,38921.651,32602.65267,28354.10067
169.9827,19.093,7.021818,899278.6667,440911.3667,0,0,1266051.5,412861.8,0
169.9829,19.602,14.430284,1169905.58,1139091.767,1379717.6,1447453.067,1297128.467,1239389.833,1242772
169.98305,20.238,6.8512855,977301.9,1385972.133,1103285.3,1485153.367,1029953.683,868185.3,1097315.8
169.98412,18.522,3.8904614,717477.2833,20933.39333,28126.41667,0,0,391985.3,23909.93
169.98547,17.72,2.40975,0,18294.63167,15772.54,0,289648.6467,0,0
169.98682,21.03,6.952448,246306.0867,196070.8067,179050.0367,242080.7667,222366.3067,191030.4947,170663.6333
170.98244,18.59,3.8440835,114280.8937,60543.51,31090.66133,0,185300.0833,140035.2167,77679.36333
170.98264,19.338,5.775111,209682.0517,86474.04833,328795.7033,144987.8733,287404.33,233355.2167,222751.73
170.9828,21.196,177.31622,668477.3933,949697.68,726166.4,824364.82,351746.4567,744568.82,654070.6467
170.98282,20.208,2.8962271,214059.13,270684.5267,266781.2133,467379.2333,225933.6667,173017.6333,199536.4267
170.98367,20.668,2.434875,0,577590.7067,218140.6867,0,254015.9327,0,52496.70333
170.98447,18.027,2.8803337,106827.2333,0,0,0,0,45588.93333,4403.065667
170.98686,22.149,4.339273,0,76141.94,42783.72333,181121.36,0,0,0
170.98775,0.985,16.294792,1867159.733,1026379.293,1382057.517,1282841.167,1392120.25,1456591.067,1351557.6
170.98827,1.62,5.4162498,1767086.833,1652865.933,1361652.533,1340226.78,1590716.9,1558426.167,1439721.433
170.98848,2.227,8.499684,556921.1667,897498.3,0,1069633.5,1003425.533,1012332.82,1267966.38
170.98862,0.117,3.1938999,0,0,111155.2667,299643.6833,0,189031.4167,197836.5833
170.99097,2.774,4.319875,0,625539.7067,179463.3967,33540.68333,0,0,0
170.99222,3.474,4.8158574,0,480703.4667,508787.4933,0,0,0,152010.8867
170.99294,4.205,3.4681537,0,537498.26,599990.75,33348.57667,0,34156.72667,115045.02
170.99371,5.751,3.3142774,0,0,40214.69333,88118.12833,38089.77,45376.38333,144719.5947
171.09573,18.353,3.5373335,0,7147.448,12755.086,110832.1233,112809.6867,0,0
